-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 0 6 0 1

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=893805, spec=[0, 6, 0, 1], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0685 | D 2 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.893 | V -0.012 | pL -0.007 | vL 0.001 | ∇ 0.039
U 2 | F 004096 | FPS 0679 | D 6 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.915 | V -0.024 | pL -0.004 | vL 0.000 | ∇ 0.015
U 3 | F 006144 | FPS 0686 | D 9 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.928 | V -0.019 | pL -0.007 | vL 0.000 | ∇ 0.010
U 4 | F 008192 | FPS 0678 | D 12 | rR:μσmM 0.03 0.12 0.00 0.49 | F:μσmM 315.2 34.1 183.0 324.0 | H 1.933 | V -0.013 | pL -0.008 | vL 0.001 | ∇ 0.024
U 5 | F 010240 | FPS 0677 | D 15 | rR:μσmM 0.03 0.12 0.00 0.49 | F:μσmM 315.2 34.1 183.0 324.0 | H 1.940 | V -0.009 | pL -0.001 | vL 0.000 | ∇ 0.008
U 6 | F 012288 | FPS 0682 | D 18 | rR:μσmM 0.03 0.12 0.00 0.49 | F:μσmM 315.2 34.1 183.0 324.0 | H 1.942 | V -0.006 | pL -0.001 | vL 0.000 | ∇ 0.005
U 7 | F 014336 | FPS 0683 | D 21 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V -0.005 | pL -0.001 | vL 0.000 | ∇ 0.003
U 8 | F 016384 | FPS 0683 | D 24 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V -0.005 | pL -0.001 | vL 0.000 | ∇ 0.004
U 9 | F 018432 | FPS 0684 | D 27 | rR:μσmM 0.03 0.13 0.00 0.54 | F:μσmM 314.1 38.2 166.0 324.0 | H 1.934 | V -0.001 | pL -0.006 | vL 0.001 | ∇ 0.027
U 10 | F 020480 | FPS 0678 | D 30 | rR:μσmM 0.03 0.13 0.00 0.54 | F:μσmM 314.1 38.2 166.0 324.0 | H 1.942 | V 0.004 | pL 0.001 | vL 0.000 | ∇ 0.010
Status saved
U 11 | F 022528 | FPS 0685 | D 33 | rR:μσmM 0.03 0.13 0.00 0.54 | F:μσmM 314.1 38.2 166.0 324.0 | H 1.943 | V 0.002 | pL -0.000 | vL 0.000 | ∇ 0.007
U 12 | F 024576 | FPS 0678 | D 36 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V 0.003 | pL -0.000 | vL 0.000 | ∇ 0.004
U 13 | F 026624 | FPS 0689 | D 39 | rR:μσmM 0.01 0.05 0.00 0.22 | F:μσmM 321.2 10.9 279.0 324.0 | H 1.943 | V 0.004 | pL -0.001 | vL 0.000 | ∇ 0.009
U 14 | F 028672 | FPS 0685 | D 42 | rR:μσmM 0.01 0.05 0.00 0.22 | F:μσmM 321.2 10.9 279.0 324.0 | H 1.945 | V 0.004 | pL 0.001 | vL 0.000 | ∇ 0.004
U 15 | F 030720 | FPS 0683 | D 45 | rR:μσmM 0.02 0.09 0.00 0.39 | F:μσmM 317.5 25.2 220.0 324.0 | H 1.940 | V 0.007 | pL -0.003 | vL 0.000 | ∇ 0.014
U 16 | F 032768 | FPS 0684 | D 48 | rR:μσmM 0.02 0.09 0.00 0.39 | F:μσmM 317.5 25.2 220.0 324.0 | H 1.942 | V 0.009 | pL 0.003 | vL 0.000 | ∇ 0.008
U 17 | F 034816 | FPS 0675 | D 51 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.944 | V 0.008 | pL 0.002 | vL 0.000 | ∇ 0.002
U 18 | F 036864 | FPS 0683 | D 54 | rR:μσmM 0.01 0.05 0.00 0.20 | F:μσmM 321.8 8.5 289.0 324.0 | H 1.943 | V 0.007 | pL 0.000 | vL 0.000 | ∇ 0.009
U 19 | F 038912 | FPS 0677 | D 57 | rR:μσmM 0.01 0.05 0.00 0.20 | F:μσmM 321.8 8.5 289.0 324.0 | H 1.942 | V 0.007 | pL 0.001 | vL 0.000 | ∇ 0.005
U 20 | F 040960 | FPS 0679 | D 60 | rR:μσmM 0.02 0.09 0.00 0.36 | F:μσmM 318.2 22.5 231.0 324.0 | H 1.941 | V 0.009 | pL -0.002 | vL 0.000 | ∇ 0.019
Status saved
U 21 | F 043008 | FPS 0684 | D 63 | rR:μσmM 0.02 0.09 0.00 0.36 | F:μσmM 318.2 22.5 231.0 324.0 | H 1.943 | V 0.005 | pL 0.002 | vL 0.000 | ∇ 0.007
U 22 | F 045056 | FPS 0682 | D 66 | rR:μσmM 0.06 0.17 0.00 0.61 | F:μσmM 306.1 49.5 140.0 324.0 | H 1.937 | V 0.016 | pL -0.007 | vL 0.000 | ∇ 0.020
U 23 | F 047104 | FPS 0683 | D 69 | rR:μσmM 0.08 0.18 0.00 0.61 | F:μσmM 302.4 50.2 140.0 324.0 | H 1.937 | V 0.017 | pL 0.002 | vL 0.000 | ∇ 0.031
U 24 | F 049152 | FPS 0684 | D 72 | rR:μσmM 0.08 0.15 0.00 0.41 | F:μσmM 303.1 37.9 214.0 324.0 | H 1.936 | V 0.011 | pL -0.004 | vL 0.000 | ∇ 0.015
U 25 | F 051200 | FPS 0681 | D 75 | rR:μσmM 0.10 0.19 0.00 0.64 | F:μσmM 297.8 53.3 130.0 324.0 | H 1.931 | V 0.012 | pL -0.005 | vL 0.001 | ∇ 0.048
U 26 | F 053248 | FPS 0684 | D 78 | rR:μσmM 0.07 0.17 0.00 0.64 | F:μσmM 304.7 48.9 130.0 324.0 | H 1.938 | V 0.017 | pL 0.004 | vL 0.000 | ∇ 0.011
U 27 | F 055296 | FPS 0679 | D 81 | rR:μσmM 0.05 0.10 0.00 0.32 | F:μσmM 313.7 22.8 246.0 324.0 | H 1.933 | V 0.023 | pL -0.002 | vL 0.000 | ∇ 0.018
