-m --algo ppo --save-interval 10 --lr 0.001 --procs 8 --spec 1 2 1 1

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env=None, epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model=None, optim_alpha=0.99, optim_eps=1e-08, procs=8, recurrence=1, save_interval=10, seed=1, spec=[1, 2, 1, 1], text=False, value_loss_coef=0.5)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=66, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 0672 | D 3 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.927 | V 0.026 | pL 0.007 | vL 0.002 | ∇ 0.053
U 2 | F 004096 | FPS 0669 | D 6 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 0.0 0.0 0 0 | H 1.933 | V 0.019 | pL 0.005 | vL 0.000 | ∇ 0.011
U 3 | F 006144 | FPS 0675 | D 9 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.938 | V 0.017 | pL 0.006 | vL 0.000 | ∇ 0.008
U 4 | F 008192 | FPS 0669 | D 12 | rR:μσmM 0.04 0.17 0.00 0.69 | F:μσmM 310.6 51.8 110.0 324.0 | H 1.936 | V 0.020 | pL -0.004 | vL 0.001 | ∇ 0.036
U 5 | F 010240 | FPS 0664 | D 15 | rR:μσmM 0.07 0.19 0.00 0.69 | F:μσmM 303.6 56.9 110.0 324.0 | H 1.932 | V 0.022 | pL 0.000 | vL 0.001 | ∇ 0.012
U 6 | F 012288 | FPS 0679 | D 18 | rR:μσmM 0.03 0.10 0.00 0.41 | F:μσmM 316.9 27.4 211.0 324.0 | H 1.939 | V 0.016 | pL 0.003 | vL 0.000 | ∇ 0.006
U 7 | F 014336 | FPS 0667 | D 21 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.940 | V 0.014 | pL 0.003 | vL 0.000 | ∇ 0.004
U 8 | F 016384 | FPS 0668 | D 24 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.942 | V 0.011 | pL 0.003 | vL 0.000 | ∇ 0.004
U 9 | F 018432 | FPS 0667 | D 27 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 324.0 0.0 324.0 324.0 | H 1.943 | V 0.009 | pL 0.002 | vL 0.000 | ∇ 0.002
U 10 | F 020480 | FPS 0663 | D 30 | rR:μσmM 0.05 0.18 0.00 0.76 | F:μσmM 309.1 57.9 85.0 324.0 | H 1.936 | V 0.014 | pL -0.006 | vL 0.002 | ∇ 0.019
Status saved
U 11 | F 022528 | FPS 0670 | D 33 | rR:μσmM 0.06 0.19 0.00 0.76 | F:μσmM 307.9 57.7 85.0 324.0 | H 1.934 | V 0.016 | pL 0.002 | vL 0.000 | ∇ 0.011
